,Day,Trips,OrigCode,DestCode,Origin,Destination,OPop,DEmpl,Ourban,Durban,OInc,DInc,Distance
718,Saturday,1115,30109,30105,Bjerke,Frogner,20501,48082,5.85,5.35,490000,464000,8167.215233799408
719,Saturday,253,30109,30106,Bjerke,Ullern,20501,38334,5.85,7.1,490000,648000,10880.711749697526
720,Saturday,310,30109,30107,Bjerke,Vestre Aker,20501,13362,5.85,11.55,490000,688000,10712.829077629778
721,Saturday,1832,30109,30108,Bjerke,Nordre Aker,20501,42238,5.85,10.5,490000,578000,5497.805791366676
722,Saturday,18620,30109,30109,Bjerke,Bjerke,20501,22537,5.85,5.85,490000,490000,0.0
723,Saturday,1495,30109,30110,Bjerke,Grorud,20501,9297,5.85,4.37,490000,453000,5720.587625217162
724,Saturday,1289,30109,30111,Bjerke,Stovner,20501,9490,5.85,5.04,490000,489000,7184.740074671069
725,Saturday,5141,30109,30112,Bjerke,Alna,20501,31427,5.85,9.23,490000,477000,5205.570612814606
726,Saturday,793,30109,30113,Bjerke,Østensjø,20501,12470,5.85,7.66,490000,539000,7087.619371894674
727,Saturday,425,30109,30114,Bjerke,Nordstrand,20501,11179,5.85,11.83,490000,607000,9728.353117764333
728,Saturday,200,30109,30115,Bjerke,Søndre Nordstrand,20501,6701,5.85,6.16,490000,539000,15368.0886210311
729,Saturday,2437,30109,30116,Bjerke,Sentrum,20501,77995,5.85,1.4,490000,335000,6430.349395915237
730,Saturday,76,30109,30117,Bjerke,Marka,20501,793,5.85,5.699999999999999,490000,625000,13692.606400887784
731,Saturday,824,30110,30101,Grorud,Gamle Oslo,17273,43121,4.37,4.75,453000,453000,8623.655710726907
732,Saturday,784,30110,30102,Grorud,Grünerløkka,17273,29560,4.37,3.65,453000,450000,7289.907373025375
733,Saturday,442,30110,30103,Grorud,Sagene,17273,19408,4.37,2.34,453000,461000,7230.42570426546
734,Saturday,695,30110,30104,Grorud,St. Hanshaugen,17273,54104,4.37,2.8,453000,430000,9095.931650886305
735,Saturday,659,30110,30105,Grorud,Frogner,17273,48082,4.37,5.35,453000,464000,12273.188723557883
736,Saturday,110,30110,30106,Grorud,Ullern,17273,38334,4.37,7.1,453000,648000,13859.335355526344
737,Saturday,67,30110,30107,Grorud,Vestre Aker,17273,13362,4.37,11.55,453000,688000,13691.452683458598
738,Saturday,381,30110,30108,Grorud,Nordre Aker,17273,42238,4.37,10.5,453000,578000,8476.429397195498
739,Saturday,1506,30110,30109,Grorud,Bjerke,17273,22537,4.37,5.85,453000,490000,4260.071165674768
740,Saturday,13556,30110,30110,Grorud,Grorud,17273,9297,4.37,4.37,453000,453000,0.0
741,Saturday,3673,30110,30111,Grorud,Stovner,17273,9490,4.37,5.04,453000,489000,4333.686266681789
742,Saturday,3562,30110,30112,Grorud,Alna,17273,31427,4.37,9.23,453000,477000,8814.734585845092
743,Saturday,299,30110,30113,Grorud,Østensjø,17273,12470,4.37,7.66,453000,539000,8809.312043613023
744,Saturday,119,30110,30114,Grorud,Nordstrand,17273,11179,4.37,11.83,453000,607000,11805.750393209606
745,Saturday,220,30110,30115,Grorud,Søndre Nordstrand,17273,6701,4.37,6.16,453000,539000,17353.542106626744
746,Saturday,1608,30110,30116,Grorud,Sentrum,17273,77995,4.37,1.4,453000,335000,10107.626342046797
747,Saturday,81,30110,30117,Grorud,Marka,17273,793,4.37,5.699999999999999,453000,625000,16671.2300067166
748,Saturday,1038,30111,30101,Stovner,Gamle Oslo,19116,43121,5.04,4.75,489000,453000,10586.881448692908
749,Saturday,706,30111,30102,Stovner,Grünerløkka,19116,29560,5.04,3.65,489000,450000,9242.11889172204
750,Saturday,385,30111,30103,Stovner,Sagene,19116,19408,5.04,2.34,489000,461000,10239.51962852022
751,Saturday,584,30111,30104,Stovner,St. Hanshaugen,19116,54104,5.04,2.8,489000,430000,12105.025575141062
752,Saturday,686,30111,30105,Stovner,Frogner,19116,48082,5.04,5.35,489000,464000,13955.437619122506
753,Saturday,124,30111,30106,Stovner,Ullern,19116,38334,5.04,7.1,489000,648000,16868.429279781103
754,Saturday,101,30111,30107,Stovner,Vestre Aker,19116,13362,5.04,11.55,489000,688000,16700.546607713357
755,Saturday,279,30111,30108,Stovner,Nordre Aker,19116,42238,5.04,10.5,489000,578000,11485.523321450257
756,Saturday,1323,30111,30109,Stovner,Bjerke,19116,22537,5.04,5.85,489000,490000,6709.052225627949
757,Saturday,3545,30111,30110,Stovner,Grorud,19116,9297,5.04,4.37,489000,453000,3712.716304162864
758,Saturday,18827,30111,30111,Stovner,Stovner,19116,9490,5.04,5.04,489000,489000,0.0
759,Saturday,3778,30111,30112,Stovner,Alna,19116,31427,5.04,9.23,489000,477000,10772.70074443706
760,Saturday,407,30111,30113,Stovner,Østensjø,19116,12470,5.04,7.66,489000,539000,10991.962179424692
761,Saturday,199,30111,30114,Stovner,Nordstrand,19116,11179,5.04,11.83,489000,607000,13988.400529021275
762,Saturday,242,30111,30115,Stovner,Søndre Nordstrand,19116,6701,5.04,6.16,489000,539000,19536.192242438407
763,Saturday,1565,30111,30116,Stovner,Sentrum,19116,77995,5.04,1.4,489000,335000,12165.731278640567
764,Saturday,33,30111,30117,Stovner,Marka,19116,793,5.04,5.699999999999999,489000,625000,19680.32393097136
765,Saturday,3972,30112,30101,Alna,Gamle Oslo,30341,43121,9.23,4.75,477000,453000,6162.169629051199
766,Saturday,2352,30112,30102,Alna,Grünerløkka,30341,29560,9.23,3.65,477000,450000,5900.396441537357
767,Saturday,1228,30112,30103,Alna,Sagene,30341,19408,9.23,2.34,477000,461000,7381.031137485456
768,Saturday,1629,30112,30104,Alna,St. Hanshaugen,30341,54104,9.23,2.8,477000,430000,8750.776785544916
769,Saturday,1451,30112,30105,Alna,Frogner,30341,48082,9.23,5.35,477000,464000,10048.405792950687
770,Saturday,316,30112,30106,Alna,Ullern,30341,38334,9.23,7.1,477000,648000,13451.294209522308
771,Saturday,377,30112,30107,Alna,Vestre Aker,30341,13362,9.23,11.55,477000,688000,13842.058116678594
772,Saturday,1229,30112,30108,Alna,Nordre Aker,30341,42238,9.23,10.5,477000,578000,8627.034830415494
773,Saturday,5254,30112,30109,Alna,Bjerke,30341,22537,9.23,5.85,477000,490000,4363.448409157616
774,Saturday,3435,30112,30110,Alna,Grorud,30341,9297,9.23,4.37,477000,453000,5366.03989645708
775,Saturday,3999,30112,30111,Alna,Stovner,30341,9490,9.23,5.04,477000,489000,6093.400621247872
776,Saturday,34151,30112,30112,Alna,Alna,30341,31427,9.23,9.23,477000,477000,0.0
777,Saturday,4101,30112,30113,Alna,Østensjø,30341,12470,9.23,7.66,477000,539000,5339.961625274023
778,Saturday,1567,30112,30114,Alna,Nordstrand,30341,11179,9.23,11.83,477000,607000,9187.049789492246
779,Saturday,1008,30112,30115,Alna,Søndre Nordstrand,30341,6701,9.23,6.16,477000,539000,13884.191688287743
780,Saturday,3412,30112,30116,Alna,Sentrum,30341,77995,9.23,1.4,477000,335000,7852.706895811375
781,Saturday,172,30112,30117,Alna,Marka,30341,793,9.23,5.699999999999999,477000,625000,16821.835439936596
782,Saturday,2613,30113,30101,Østensjø,Gamle Oslo,30474,43121,7.66,4.75,539000,453000,5298.810242808733
783,Saturday,1121,30113,30102,Østensjø,Grünerløkka,30474,29560,7.66,3.65,539000,450000,5739.309457199447
784,Saturday,690,30113,30103,Østensjø,Sagene,30474,19408,7.66,2.34,539000,461000,7682.7065212751295
785,Saturday,1479,30113,30104,Østensjø,St. Hanshaugen,30474,54104,7.66,2.8,539000,430000,8589.689801207005
786,Saturday,1262,30113,30105,Østensjø,Frogner,30474,48082,7.66,5.35,539000,464000,8210.104530633964
787,Saturday,234,30113,30106,Østensjø,Ullern,30474,38334,7.66,7.1,539000,648000,12587.934823279842
788,Saturday,167,30113,30107,Østensjø,Vestre Aker,30474,13362,7.66,11.55,539000,688000,14089.553530858646
789,Saturday,609,30113,30108,Østensjø,Nordre Aker,30474,42238,7.66,10.5,539000,578000,9246.791507761034
790,Saturday,806,30113,30109,Østensjø,Bjerke,30474,22537,7.66,5.85,539000,490000,6875.590209250571
791,Saturday,347,30113,30110,Østensjø,Grorud,30474,9297,7.66,4.37,539000,453000,10373.860829488074
792,Saturday,352,30113,30111,Østensjø,Stovner,30474,9490,7.66,5.04,539000,489000,11101.22155427886
793,Saturday,4087,30113,30112,Østensjø,Alna,30474,31427,7.66,9.23,539000,477000,7318.668630063553
794,Saturday,30121,30113,30113,Østensjø,Østensjø,30474,12470,7.66,7.66,539000,539000,0.0
795,Saturday,4645,30113,30114,Østensjø,Nordstrand,30474,11179,7.66,11.83,539000,607000,3847.088164218221
796,Saturday,1518,30113,30115,Østensjø,Søndre Nordstrand,30474,6701,7.66,6.16,539000,539000,8544.23006301372
797,Saturday,3324,30113,30116,Østensjø,Sentrum,30474,77995,7.66,1.4,539000,335000,6989.347509568909
798,Saturday,113,30113,30117,Østensjø,Marka,30474,793,7.66,5.699999999999999,539000,625000,17441.592117282136
799,Saturday,2547,30114,30101,Nordstrand,Gamle Oslo,30471,43121,11.83,4.75,607000,453000,5547.74419253047
800,Saturday,1228,30114,30102,Nordstrand,Grünerløkka,30471,29560,11.83,3.65,607000,450000,7332.81293689462
801,Saturday,657,30114,30103,Nordstrand,Sagene,30471,19408,11.83,2.34,607000,461000,8654.556418226486
802,Saturday,1588,30114,30104,Nordstrand,St. Hanshaugen,30471,54104,11.83,2.8,607000,430000,8528.379772529472
803,Saturday,2024,30114,30105,Nordstrand,Frogner,30471,48082,11.83,5.35,607000,464000,9324.85879625824
804,Saturday,335,30114,30106,Nordstrand,Ullern,30471,38334,11.83,7.1,607000,648000,9029.777763851038
805,Saturday,386,30114,30107,Nordstrand,Vestre Aker,30471,13362,11.83,11.55,607000,688000,13204.262242109036
806,Saturday,607,30114,30108,Nordstrand,Nordre Aker,30471,42238,11.83,10.5,607000,578000,10348.827705908012
807,Saturday,422,30114,30109,Nordstrand,Bjerke,30471,22537,11.83,5.85,607000,490000,9666.618678170633
808,Saturday,142,30114,30110,Nordstrand,Grorud,30471,9297,11.83,4.37,607000,453000,13600.076537236824
809,Saturday,173,30114,30111,Nordstrand,Stovner,30471,9490,11.83,5.04,607000,489000,14327.437262027604
810,Saturday,1524,30114,30112,Nordstrand,Alna,30471,31427,11.83,9.23,607000,477000,10109.697098983614
811,Saturday,4627,30114,30113,Nordstrand,Østensjø,30471,12470,11.83,7.66,607000,539000,3856.586982119528
812,Saturday,35819,30114,30114,Nordstrand,Nordstrand,30471,11179,11.83,11.83,607000,607000,0.0
813,Saturday,4147,30114,30115,Nordstrand,Søndre Nordstrand,30471,6701,11.83,6.16,607000,539000,6448.212437264256
814,Saturday,3902,30114,30116,Nordstrand,Sentrum,30471,77995,11.83,1.4,607000,335000,5744.091039045937
815,Saturday,12,30114,30117,Nordstrand,Marka,30471,793,11.83,5.699999999999999,607000,625000,18624.87940133616
816,Saturday,1138,30115,30101,Søndre Nordstrand,Gamle Oslo,23438,43121,6.16,4.75,539000,453000,11762.597643446326
817,Saturday,548,30115,30102,Søndre Nordstrand,Grünerløkka,23438,29560,6.16,3.65,539000,450000,13644.911152631446
818,Saturday,273,30115,30103,Søndre Nordstrand,Sagene,23438,19408,6.16,2.34,539000,461000,14966.654633963311
819,Saturday,851,30115,30104,Søndre Nordstrand,St. Hanshaugen,23438,54104,6.16,2.8,539000,430000,14606.1046028818
820,Saturday,774,30115,30105,Søndre Nordstrand,Frogner,23438,48082,6.16,5.35,539000,464000,11064.582876695413
821,Saturday,107,30115,30106,Søndre Nordstrand,Ullern,23438,38334,6.16,7.1,539000,648000,17048.404236492068
822,Saturday,125,30115,30107,Søndre Nordstrand,Vestre Aker,23438,13362,6.16,11.55,539000,688000,19281.98707246135
823,Saturday,181,30115,30108,Søndre Nordstrand,Nordre Aker,23438,42238,6.16,10.5,539000,578000,16660.925921644837
824,Saturday,215,30115,30109,Søndre Nordstrand,Bjerke,23438,22537,6.16,5.85,539000,490000,15100.323178496785
825,Saturday,241,30115,30110,Søndre Nordstrand,Grorud,23438,9297,6.16,4.37,539000,453000,18681.644128866523
826,Saturday,280,30115,30111,Søndre Nordstrand,Stovner,23438,9490,6.16,5.04,539000,489000,19409.00485365731
827,Saturday,1056,30115,30112,Søndre Nordstrand,Alna,23438,31427,6.16,9.23,539000,477000,15543.401599309762
828,Saturday,1448,30115,30113,Søndre Nordstrand,Østensjø,23438,12470,6.16,7.66,539000,539000,8307.783299378447
829,Saturday,4084,30115,30114,Søndre Nordstrand,Nordstrand,23438,11179,6.16,11.83,539000,607000,6444.17268677909
830,Saturday,18612,30115,30115,Søndre Nordstrand,Søndre Nordstrand,23438,6701,6.16,6.16,539000,539000,0.0
831,Saturday,2374,30115,30116,Søndre Nordstrand,Sentrum,23438,77995,6.16,1.4,539000,335000,11603.62014724266
832,Saturday,41,30115,30117,Søndre Nordstrand,Marka,23438,793,6.16,5.699999999999999,539000,625000,24936.977617072986
833,Saturday,10916,30116,30101,Sentrum,Gamle Oslo,1264,43121,1.4,4.75,335000,453000,2196.021056448932
834,Saturday,9740,30116,30102,Sentrum,Grünerløkka,1264,29560,1.4,3.65,335000,450000,2993.179072183307
835,Saturday,4545,30116,30103,Sentrum,Sagene,1264,19408,1.4,2.34,335000,461000,4314.922553515174
836,Saturday,12961,30116,30104,Sentrum,St. Hanshaugen,1264,54104,1.4,2.8,335000,430000,3965.859813042666
837,Saturday,14626,30116,30105,Sentrum,Frogner,1264,48082,1.4,5.35,335000,464000,2751.375872424393
838,Saturday,2485,30116,30106,Sentrum,Ullern,1264,38334,1.4,7.1,335000,648000,5963.341559716156
839,Saturday,2941,30116,30107,Sentrum,Vestre Aker,1264,13362,1.4,11.55,335000,688000,8641.74228262223
840,Saturday,3681,30116,30108,Sentrum,Nordre Aker,1264,42238,1.4,10.5,335000,578000,6009.193841196701
841,Saturday,2261,30116,30109,Sentrum,Bjerke,1264,22537,1.4,5.85,335000,490000,6495.904862888602
842,Saturday,1551,30116,30110,Sentrum,Grorud,1264,9297,1.4,4.37,335000,453000,11599.14932178206
843,Saturday,1526,30116,30111,Sentrum,Stovner,1264,9490,1.4,5.04,335000,489000,12319.58185869974
844,Saturday,3263,30116,30112,Sentrum,Alna,1264,31427,1.4,9.23,335000,477000,7380.526629654887
845,Saturday,3127,30116,30113,Sentrum,Østensjø,1264,12470,1.4,7.66,335000,539000,6933.4059505378245
846,Saturday,4035,30116,30114,Sentrum,Nordstrand,1264,11179,1.4,11.83,335000,607000,5752.466538303741
847,Saturday,2443,30116,30115,Sentrum,Søndre Nordstrand,1264,6701,1.4,6.16,335000,539000,11870.657229617387
848,Saturday,33998,30116,30116,Sentrum,Sentrum,1264,77995,1.4,1.4,335000,335000,0.0
849,Saturday,55,30116,30117,Sentrum,Marka,1264,793,1.4,5.699999999999999,335000,625000,14285.245536624858
850,Saturday,25,30117,30101,Marka,Gamle Oslo,1035,43121,5.699999999999999,4.75,625000,453000,13814.866621640713
851,Saturday,57,30117,30102,Marka,Grünerløkka,1035,29560,5.699999999999999,3.65,625000,450000,11974.114363820128
852,Saturday,120,30117,30103,Marka,Sagene,1035,19408,5.699999999999999,2.34,625000,461000,10209.264027304162
853,Saturday,44,30117,30104,Marka,St. Hanshaugen,1035,54104,5.699999999999999,2.8,625000,430000,11484.9062369221
854,Saturday,61,30117,30105,Marka,Frogner,1035,48082,5.699999999999999,5.35,625000,464000,11910.554042001106
855,Saturday,69,30117,30106,Marka,Ullern,1035,38334,5.699999999999999,7.1,625000,648000,14965.82096590823
856,Saturday,369,30117,30107,Marka,Vestre Aker,1035,13362,5.699999999999999,11.55,625000,688000,13793.469497941756
857,Saturday,456,30117,30108,Marka,Nordre Aker,1035,42238,5.699999999999999,10.5,625000,578000,8519.576685654052
858,Saturday,63,30117,30109,Marka,Bjerke,1035,22537,5.699999999999999,5.85,625000,490000,13663.67728374954
859,Saturday,85,30117,30110,Marka,Grorud,1035,9297,5.699999999999999,4.37,625000,453000,18227.649433144787
860,Saturday,17,30117,30111,Marka,Stovner,1035,9490,5.699999999999999,5.04,625000,489000,19874.25211791222
861,Saturday,144,30117,30112,Marka,Alna,1035,31427,5.699999999999999,9.23,625000,477000,16075.418944506004
862,Saturday,140,30117,30113,Marka,Østensjø,1035,12470,5.699999999999999,7.66,625000,539000,17479.493873926385
863,Saturday,6,30117,30114,Marka,Nordstrand,1035,11179,5.699999999999999,11.83,625000,607000,18792.653212369238
864,Saturday,26,30117,30115,Marka,Søndre Nordstrand,1035,6701,5.699999999999999,6.16,625000,539000,25045.27408775419
865,Saturday,63,30117,30116,Marka,Sentrum,1035,77995,5.699999999999999,1.4,625000,335000,14076.758033316317
866,Saturday,1308,30117,30117,Marka,Marka,1035,793,5.699999999999999,5.699999999999999,625000,625000,0.0
867,Sunday,43313,30101,30101,Gamle Oslo,Gamle Oslo,41736,43121,4.75,4.75,453000,453000,0.0
868,Sunday,9313,30101,30102,Gamle Oslo,Grünerløkka,41736,29560,4.75,3.65,453000,450000,2143.111352411188
869,Sunday,2278,30101,30103,Gamle Oslo,Sagene,41736,19408,4.75,2.34,453000,461000,3837.4116741526727
870,Sunday,3765,30101,30104,Gamle Oslo,St. Hanshaugen,41736,54104,4.75,2.8,453000,430000,4360.828506791868
871,Sunday,3155,30101,30105,Gamle Oslo,Frogner,41736,48082,4.75,5.35,453000,464000,5157.307530520635
872,Sunday,413,30101,30106,Gamle Oslo,Ullern,41736,38334,4.75,7.1,453000,648000,5495.850695310252
873,Sunday,516,30101,30107,Gamle Oslo,Vestre Aker,41736,13362,4.75,11.55,453000,688000,9036.710976371432
874,Sunday,1637,30101,30108,Gamle Oslo,Nordre Aker,41736,42238,4.75,10.5,453000,578000,5531.682961834201
875,Sunday,1714,30101,30109,Gamle Oslo,Bjerke,41736,22537,4.75,5.85,453000,490000,4888.176111972501
876,Sunday,788,30101,30110,Gamle Oslo,Grorud,41736,9297,4.75,4.37,453000,453000,10092.272151328758
877,Sunday,843,30101,30111,Gamle Oslo,Stovner,41736,9490,4.75,5.04,453000,489000,10711.85310778364
878,Sunday,2622,30101,30112,Gamle Oslo,Alna,41736,31427,4.75,9.23,453000,477000,5709.539042453486
879,Sunday,2566,30101,30113,Gamle Oslo,Østensjø,41736,12470,4.75,7.66,453000,539000,5262.418363336425
880,Sunday,2594,30101,30114,Gamle Oslo,Nordstrand,41736,11179,4.75,11.83,453000,607000,5575.669371347049
881,Sunday,1028,30101,30115,Gamle Oslo,Søndre Nordstrand,41736,6701,4.75,6.16,453000,539000,11800.002553427605
882,Sunday,5131,30101,30116,Gamle Oslo,Sentrum,41736,77995,4.75,1.4,453000,335000,2215.570736007706
883,Sunday,57,30101,30117,Gamle Oslo,Marka,41736,793,4.75,5.699999999999999,453000,625000,13807.734657262356
884,Sunday,9684,30102,30101,Grünerløkka,Gamle Oslo,47824,43121,3.65,4.75,450000,453000,2220.5920449705786
885,Sunday,48321,30102,30102,Grünerløkka,Grünerløkka,47824,29560,3.65,3.65,450000,450000,0.0
886,Sunday,7281,30102,30103,Grünerløkka,Sagene,47824,19408,3.65,2.34,450000,461000,1943.397064075684
887,Sunday,6846,30102,30104,Grünerløkka,St. Hanshaugen,47824,54104,3.65,2.8,450000,430000,2850.3803440075603
888,Sunday,3929,30102,30105,Grünerløkka,Frogner,47824,48082,3.65,5.35,450000,464000,5414.543905645182
889,Sunday,570,30102,30106,Grünerløkka,Ullern,47824,38334,3.65,7.1,450000,648000,6440.396647702842
890,Sunday,558,30102,30107,Grünerløkka,Vestre Aker,47824,13362,3.65,11.55,450000,688000,8350.244073659203
891,Sunday,2973,30102,30108,Grünerløkka,Nordre Aker,47824,42238,3.65,10.5,450000,578000,3637.668351757211
892,Sunday,2518,30102,30109,Grünerløkka,Bjerke,47824,22537,3.65,5.85,450000,490000,3561.389676635192
893,Sunday,707,30102,30110,Grünerløkka,Grorud,47824,9297,3.65,4.37,450000,453000,8855.066991932954
894,Sunday,546,30102,30111,Grünerløkka,Stovner,47824,9490,3.65,5.04,450000,489000,9385.06667244633
895,Sunday,1149,30102,30112,Grünerløkka,Alna,47824,31427,3.65,9.23,450000,477000,5294.072400481114
896,Sunday,949,30102,30113,Grünerløkka,Østensjø,47824,12470,3.65,7.66,450000,539000,5730.216453285571
897,Sunday,1064,30102,30114,Grünerløkka,Nordstrand,47824,11179,3.65,11.83,450000,607000,7676.626390897345
898,Sunday,484,30102,30115,Grünerløkka,Søndre Nordstrand,47824,6701,3.65,6.16,450000,539000,14010.685702421995
899,Sunday,4141,30102,30116,Grünerløkka,Sentrum,47824,77995,3.65,1.4,450000,335000,3197.5587561714124
900,Sunday,172,30102,30117,Grünerløkka,Marka,47824,793,3.65,5.699999999999999,450000,625000,11913.720047185368
901,Sunday,2253,30103,30101,Sagene,Gamle Oslo,33852,43121,2.34,4.75,461000,453000,3796.002478906075
902,Sunday,6683,30103,30102,Sagene,Grünerløkka,33852,29560,2.34,3.65,461000,450000,1955.2502210854907
903,Sunday,23997,30103,30103,Sagene,Sagene,33852,19408,2.34,2.34,461000,461000,0.0
